C_size,A_size,log2(nbytes),difficulty,#points,#distinguished_points,log2(#distinguished_points),#collisions,log2(#collisions),#updates,time(sec)
16, 16, 16.321928, 4, 0, 13054, 13.672204, 3234, 11.659104, 2, 1.563688
16, 16, 16.321928, 4, 0, 220156, 17.748167, 64178, 15.969791, 43, 48.891623
16, 16, 16.321928, 4, 0, 2739, 11.419434, 641, 9.324181, 0, 3.263921
16, 16, 16.321928, 4, 0, 1297614, 20.307430, 382776, 18.546141, 254, 263.767773
16, 16, 16.321928, 4, 0, 111473, 16.766335, 31993, 14.965469, 21, 29.257405
16, 16, 16.321928, 4, 0, 400339, 18.610863, 112770, 16.783024, 78, 136.091554
16, 16, 16.321928, 4, 0, 344425, 18.393830, 100047, 16.610318, 67, 90.592990
16, 16, 16.321928, 4, 0, 68861, 16.071400, 19735, 14.268469, 13, 34.560020
16, 16, 16.321928, 4, 0, 132560, 17.016286, 38637, 15.237695, 25, 117.310159
16, 16, 16.321928, 4, 0, 15324, 13.903505, 4088, 11.997179, 2, 5.709453
16, 16, 16.321928, 4, 0, 36415, 15.152245, 10794, 13.397942, 7, 11.475431
16, 16, 16.321928, 4, 0, 216322, 17.722821, 63584, 15.956376, 42, 24.359442
16, 16, 16.321928, 4, 0, 40710, 15.313096, 11341, 13.469260, 7, 31.300965
16, 16, 16.321928, 4, 0, 311427, 18.248535, 89658, 16.452145, 61, 69.236709
16, 16, 16.321928, 4, 0, 324064, 18.305919, 93237, 16.508615, 63, 57.859440
16, 16, 16.321928, 4, 0, 413423, 18.657259, 121209, 16.887137, 81, 73.040808
16, 16, 16.321928, 4, 0, 201432, 17.619933, 58031, 15.824536, 39, 79.012969
16, 16, 16.321928, 4, 0, 551869, 19.073966, 160040, 17.288073, 108, 114.571482
16, 16, 16.321928, 4, 0, 51370, 15.648638, 14379, 13.811676, 10, 6.074360
16, 16, 16.321928, 4, 0, 33172, 15.017678, 9353, 13.191213, 6, 16.174382
16, 16, 16.321928, 4, 0, 173490, 17.404493, 49891, 15.606492, 33, 98.706326
16, 16, 16.321928, 4, 0, 15383, 13.909049, 4390, 12.100005, 3, 4.637887
16, 16, 16.321928, 4, 0, 627585, 19.259451, 181603, 17.470429, 123, 294.198144
16, 16, 16.321928, 4, 0, 63108, 15.945535, 18088, 14.142745, 12, 17.924950
16, 16, 16.321928, 4, 0, 16594, 14.018374, 4609, 12.170238, 3, 7.576755
16, 16, 16.321928, 4, 0, 11652, 13.508290, 3157, 11.624339, 2, 6.992446
16, 16, 16.321928, 4, 0, 236465, 17.851267, 69395, 16.082544, 46, 51.311185
16, 16, 16.321928, 4, 0, 204102, 17.638931, 57260, 15.805240, 40, 43.298410
16, 16, 16.321928, 4, 0, 24372, 14.572937, 6718, 12.713816, 4, 14.917025
16, 16, 16.321928, 4, 0, 218, 7.768184, 44, 5.459432, 0, 2.904298
16, 16, 16.321928, 4, 0, 689361, 19.394900, 201746, 17.622181, 135, 148.514989
16, 16, 16.321928, 4, 0, 12404, 13.598518, 3527, 11.784226, 2, 3.322215
16, 16, 16.321928, 4, 0, 149241, 17.187284, 42415, 15.372287, 29, 27.648010
16, 16, 16.321928, 4, 0, 108669, 16.729581, 31334, 14.935441, 21, 26.618843
16, 16, 16.321928, 4, 0, 18734, 14.193371, 5335, 12.381273, 3, 27.028047
16, 16, 16.321928, 4, 0, 204372, 17.640838, 58541, 15.837160, 40, 52.145467
16, 16, 16.321928, 4, 0, 64172, 15.969656, 18279, 14.157900, 12, 32.576964
16, 16, 16.321928, 4, 0, 67056, 16.033079, 19016, 14.214926, 13, 12.957021
16, 16, 16.321928, 4, 0, 194300, 17.567926, 56862, 15.795177, 38, 45.763417
16, 16, 16.321928, 4, 0, 247168, 17.915132, 71296, 16.121534, 48, 63.538175
16, 16, 16.321928, 4, 0, 63403, 15.952263, 18863, 14.203272, 12, 8.320858
16, 16, 16.321928, 4, 0, 2254, 11.138272, 554, 9.113742, 0, 10.003716
16, 16, 16.321928, 4, 0, 18881, 14.204648, 5417, 12.403278, 3, 18.594743
16, 16, 16.321928, 4, 0, 52536, 15.681019, 15469, 13.917092, 10, 7.022068
16, 16, 16.321928, 4, 0, 54733, 15.740123, 15123, 13.884457, 10, 25.410265
16, 16, 16.321928, 4, 0, 50852, 15.634017, 14260, 13.799686, 9, 27.533213
16, 16, 16.321928, 4, 0, 255969, 17.965610, 74307, 16.181211, 50, 98.777318
16, 16, 16.321928, 4, 0, 146871, 17.164190, 42093, 15.361293, 28, 34.612356
16, 16, 16.321928, 4, 0, 107573, 16.714956, 31040, 14.921841, 21, 33.899023
16, 16, 16.321928, 4, 0, 110126, 16.748796, 31227, 14.930506, 21, 18.538367
16, 16, 16.321928, 4, 0, 52534, 15.680964, 15005, 13.873156, 10, 19.059974
16, 16, 16.321928, 4, 0, 3763, 11.877668, 903, 9.818582, 0, 4.882562
16, 16, 16.321928, 4, 0, 2166, 11.080818, 490, 8.936638, 0, 8.108789
16, 16, 16.321928, 4, 0, 261493, 17.996413, 76257, 16.218582, 51, 65.769187
16, 16, 16.321928, 4, 0, 235979, 17.848299, 69245, 16.079422, 46, 96.816693
16, 16, 16.321928, 4, 0, 218713, 17.738679, 63580, 15.956285, 42, 132.784935
16, 16, 16.321928, 4, 0, 19171, 14.226638, 5109, 12.318825, 3, 19.578910
16, 16, 16.321928, 4, 0, 132616, 17.016895, 37989, 15.213294, 26, 23.972164
16, 16, 16.321928, 4, 0, 30579, 14.900254, 8516, 13.055960, 5, 19.016287
16, 16, 16.321928, 4, 0, 59298, 15.855696, 17404, 14.087131, 11, 13.235766
16, 16, 16.321928, 4, 0, 216819, 17.726132, 61218, 15.901668, 42, 43.309851
16, 16, 16.321928, 4, 0, 153973, 17.232318, 44883, 15.453881, 30, 48.280676
16, 16, 16.321928, 4, 0, 253583, 17.952099, 74590, 16.186695, 49, 129.644459
16, 16, 16.321928, 4, 0, 6379, 12.639115, 1567, 10.613789, 1, 10.065479
16, 16, 16.321928, 4, 0, 398740, 18.605089, 115962, 16.823293, 78, 56.783957
16, 16, 16.321928, 4, 0, 433877, 18.726927, 127347, 16.958405, 85, 125.044683
16, 16, 16.321928, 4, 0, 194597, 17.570130, 56732, 15.791875, 38, 43.311414
16, 16, 16.321928, 4, 0, 308545, 18.235121, 88561, 16.434384, 60, 63.753898
16, 16, 16.321928, 4, 0, 198490, 17.598707, 58476, 15.835557, 38, 66.974408
16, 16, 16.321928, 4, 0, 189356, 17.530742, 55125, 15.750419, 37, 41.733223
16, 16, 16.321928, 4, 0, 281399, 18.102258, 81949, 16.322439, 55, 139.097379
16, 16, 16.321928, 4, 0, 160398, 17.291297, 47464, 15.534546, 31, 71.762263
16, 16, 16.321928, 4, 0, 176537, 17.429611, 51901, 15.663475, 34, 36.015751
16, 16, 16.321928, 4, 0, 24760, 14.595724, 6805, 12.732379, 4, 5.032609
16, 16, 16.321928, 4, 0, 36110, 15.140111, 9966, 13.282799, 7, 22.408537
16, 16, 16.321928, 4, 0, 49669, 15.600058, 13903, 13.763109, 9, 12.419271
16, 16, 16.321928, 4, 0, 446071, 18.766914, 127948, 16.965198, 87, 101.465997
16, 16, 16.321928, 4, 0, 481270, 18.876487, 138002, 17.074330, 94, 63.863637
16, 16, 16.321928, 4, 0, 66146, 16.013366, 19336, 14.239002, 12, 38.621739
16, 16, 16.321928, 4, 0, 11232, 13.455327, 2873, 11.488342, 2, 7.595896
16, 16, 16.321928, 4, 0, 33804, 15.044906, 9755, 13.251926, 6, 7.902955
16, 16, 16.321928, 4, 0, 650557, 19.311316, 191053, 17.543613, 127, 134.115457
16, 16, 16.321928, 4, 0, 304863, 18.217802, 85505, 16.383721, 59, 37.576452
16, 16, 16.321928, 4, 0, 56579, 15.787979, 16006, 13.966325, 11, 6.319776
16, 16, 16.321928, 4, 0, 185287, 17.499402, 53105, 15.696560, 36, 69.468099
16, 16, 16.321928, 4, 0, 87341, 16.414371, 24473, 14.578903, 17, 12.911171
16, 16, 16.321928, 4, 0, 240230, 17.874057, 69651, 16.087856, 47, 123.177813
16, 16, 16.321928, 4, 0, 51760, 15.659550, 15231, 13.894723, 10, 18.403417
16, 16, 16.321928, 4, 0, 6396, 12.642954, 1536, 10.584963, 1, 8.430779
16, 16, 16.321928, 4, 0, 81657, 16.317289, 23090, 14.494981, 16, 32.471314
16, 16, 16.321928, 4, 0, 3409, 11.735133, 796, 9.636625, 0, 2.856555
16, 16, 16.321928, 4, 0, 17710, 14.112277, 5278, 12.365776, 3, 20.825324
16, 16, 16.321928, 4, 0, 35421, 15.112317, 10479, 13.355213, 6, 25.502064
16, 16, 16.321928, 4, 0, 66317, 16.017091, 19373, 14.241760, 13, 10.033535
16, 16, 16.321928, 4, 0, 114490, 16.804862, 32330, 14.980586, 22, 47.839788
16, 16, 16.321928, 4, 0, 194329, 17.568142, 54671, 15.738488, 38, 75.039309
16, 16, 16.321928, 4, 0, 26030, 14.667888, 7468, 12.866506, 5, 5.326533
16, 16, 16.321928, 4, 0, 465842, 18.829481, 135810, 17.051230, 91, 125.694830
16, 16, 16.321928, 4, 0, 8291, 13.017330, 2276, 11.152285, 1, 5.921121
16, 16, 16.321928, 4, 0, 20707, 14.337831, 5632, 12.459432, 4, 12.050585
16, 16, 16.321928, 4, 0, 119805, 16.870329, 34417, 15.070834, 23, 28.860387
16, 16, 16.321928, 4, 0, 99606, 16.603945, 27702, 14.757703, 19, 23.392874
16, 16, 16.321928, 4, 0, 481123, 18.876046, 141325, 17.108657, 94, 86.656691
16, 16, 16.321928, 4, 0, 83751, 16.353819, 24204, 14.562958, 16, 52.262731
16, 16, 16.321928, 4, 0, 137301, 17.066983, 39265, 15.260956, 26, 37.407688
16, 16, 16.321928, 4, 0, 94718, 16.531351, 27251, 14.734022, 18, 25.758192
16, 16, 16.321928, 4, 0, 51866, 15.662501, 14221, 13.795735, 10, 17.257337
16, 16, 16.321928, 4, 0, 879815, 19.746841, 252042, 17.943305, 172, 188.963631
16, 16, 16.321928, 4, 0, 62388, 15.928981, 17890, 14.126866, 12, 14.171384
16, 16, 16.321928, 4, 0, 67087, 16.033746, 18560, 14.179909, 13, 34.623971
16, 16, 16.321928, 4, 0, 153813, 17.230818, 44354, 15.436777, 30, 66.365860
16, 16, 16.321928, 4, 0, 483955, 18.884513, 139435, 17.089233, 94, 79.795100
16, 16, 16.321928, 4, 0, 264016, 18.010266, 76648, 16.225961, 51, 117.469203
16, 16, 16.321928, 4, 0, 113728, 16.795228, 33356, 15.025659, 22, 27.707922
16, 16, 16.321928, 4, 0, 87908, 16.423707, 26551, 14.696479, 17, 26.692781
16, 16, 16.321928, 4, 0, 51336, 15.647683, 14743, 13.847743, 10, 23.036731
16, 16, 16.321928, 4, 0, 158341, 17.272675, 46632, 15.509033, 31, 33.508055
16, 16, 16.321928, 4, 0, 46752, 15.512740, 12748, 13.637983, 9, 16.657377
16, 16, 16.321928, 4, 0, 56810, 15.793857, 16002, 13.965965, 11, 30.906375
16, 16, 16.321928, 4, 0, 921977, 19.814371, 267606, 18.029751, 180, 182.172002
16, 16, 16.321928, 4, 0, 68588, 16.065669, 19855, 14.277215, 13, 18.416342
16, 16, 16.321928, 4, 0, 130487, 16.993547, 38337, 15.226450, 25, 24.005934
16, 16, 16.321928, 4, 0, 995026, 19.924375, 289017, 18.140795, 195, 277.119730
16, 16, 16.321928, 4, 0, 124784, 16.929073, 35954, 15.133865, 24, 93.579567
16, 16, 16.321928, 4, 0, 771109, 19.556575, 222914, 17.766128, 151, 149.317850
16, 16, 16.321928, 4, 0, 37321, 15.187700, 10623, 13.374904, 7, 13.853889
16, 16, 16.321928, 4, 0, 62290, 15.926713, 18337, 14.162470, 12, 33.047429
16, 16, 16.321928, 4, 0, 109474, 16.740229, 30640, 14.903129, 21, 25.706540
16, 16, 16.321928, 4, 0, 51639, 15.656173, 15254, 13.896900, 10, 15.882733
16, 16, 16.321928, 4, 0, 14154, 13.788922, 3832, 11.903882, 2, 17.566506
16, 16, 16.321928, 4, 0, 25861, 14.658490, 6909, 12.754261, 5, 6.343672
16, 16, 16.321928, 4, 0, 36703, 15.163610, 10646, 13.378024, 7, 11.386438
16, 16, 16.321928, 4, 0, 57997, 15.823691, 15720, 13.940314, 11, 53.925067
16, 16, 16.321928, 4, 0, 333653, 18.347989, 96729, 16.561661, 65, 131.243747
16, 16, 16.321928, 4, 0, 222757, 17.765111, 64178, 15.969791, 43, 38.899088
16, 16, 16.321928, 4, 0, 102901, 16.650897, 29873, 14.866555, 20, 101.421936
16, 16, 16.321928, 4, 0, 274421, 18.066031, 81170, 16.308659, 53, 382.047138
16, 16, 16.321928, 4, 0, 168126, 17.359183, 49953, 15.608284, 32, 29.817571
16, 16, 16.321928, 4, 0, 6959, 12.764664, 1700, 10.731319, 1, 4.153186
16, 16, 16.321928, 4, 0, 102854, 16.650238, 29579, 14.852286, 20, 28.463925
16, 16, 16.321928, 4, 0, 109809, 16.744637, 31580, 14.946724, 21, 26.947670
16, 16, 16.321928, 4, 0, 6467, 12.658881, 1571, 10.617467, 1, 2.345059
16, 16, 16.321928, 4, 0, 87561, 16.418001, 24767, 14.596132, 17, 24.169748
16, 16, 16.321928, 4, 0, 5189, 12.341241, 1207, 10.237210, 1, 1.547137
16, 16, 16.321928, 4, 0, 30389, 14.891262, 8847, 13.110973, 5, 3.930162
16, 16, 16.321928, 4, 0, 22126, 14.433455, 6023, 12.556267, 4, 10.990659
16, 16, 16.321928, 4, 0, 73056, 16.156715, 20562, 14.327693, 14, 13.778889
16, 16, 16.321928, 4, 0, 114008, 16.798776, 32460, 14.986375, 22, 42.054983
16, 16, 16.321928, 4, 0, 2582, 11.334273, 588, 9.199672, 0, 2.774866
16, 16, 16.321928, 4, 0, 153195, 17.225010, 44307, 15.435247, 30, 24.523291
16, 16, 16.321928, 4, 0, 104512, 16.673309, 30090, 14.876996, 20, 22.294869
16, 16, 16.321928, 4, 0, 67390, 16.040247, 19399, 14.243695, 13, 40.906021
16, 16, 16.321928, 4, 0, 7264, 12.826548, 1843, 10.847840, 1, 3.238618
16, 16, 16.321928, 4, 0, 36283, 15.147006, 10334, 13.335111, 7, 27.103716
16, 16, 16.321928, 4, 0, 54793, 15.741704, 15569, 13.926389, 10, 31.168696
16, 16, 16.321928, 4, 0, 277527, 18.082269, 80478, 16.296307, 54, 44.947907
16, 16, 16.321928, 4, 0, 240398, 17.875065, 69495, 16.084622, 47, 91.023091
16, 16, 16.321928, 4, 0, 200873, 17.615924, 57211, 15.804005, 39, 36.206062
16, 16, 16.321928, 4, 0, 197079, 17.588415, 57135, 15.802087, 38, 85.202431
16, 16, 16.321928, 4, 0, 94058, 16.521263, 27278, 14.735450, 18, 30.070308
16, 16, 16.321928, 4, 0, 6807, 12.732803, 1687, 10.720244, 1, 3.058885
16, 16, 16.321928, 4, 0, 187053, 17.513088, 55241, 15.753452, 36, 64.288055
16, 16, 16.321928, 4, 0, 536252, 19.032552, 155600, 17.247483, 105, 120.703265
16, 16, 16.321928, 4, 0, 164356, 17.326465, 47717, 15.542216, 32, 33.343582
16, 16, 16.321928, 4, 0, 190116, 17.536520, 56185, 15.777897, 37, 42.133221
16, 16, 16.321928, 4, 0, 162040, 17.305990, 45611, 15.477094, 31, 41.199159
16, 16, 16.321928, 4, 0, 13005, 13.666779, 3523, 11.782589, 2, 5.729892
16, 16, 16.321928, 4, 0, 98784, 16.591990, 28138, 14.780232, 19, 28.173508
16, 16, 16.321928, 4, 0, 87195, 16.411958, 24555, 14.583729, 17, 21.648945
16, 16, 16.321928, 4, 0, 9959, 13.281785, 2480, 11.276124, 1, 7.113863
18, 18, 13.321928, 6, 0, 1486728, 20.503709, 78169, 16.254309, 2355, 771.207811
18, 18, 13.321928, 6, 0, 1059711, 20.015239, 55859, 15.769502, 1678, 1750.759636
18, 18, 13.321928, 6, 0, 27291, 14.736138, 1458, 10.509775, 43, 32.864887
18, 18, 13.321928, 6, 0, 8177755, 22.963273, 434117, 18.727724, 12959, 7101.759847
18, 18, 13.321928, 6, 0, 247360, 17.916253, 13227, 13.691198, 392, 146.344691
18, 18, 13.321928, 6, 0, 736539, 19.490402, 39125, 15.255803, 1167, 559.834337
18, 18, 13.321928, 6, 0, 981728, 19.904964, 51838, 15.661722, 1555, 521.942399
18, 18, 13.321928, 6, 0, 1112247, 20.085046, 59123, 15.851432, 1762, 608.554314
18, 18, 13.321928, 6, 0, 2049118, 20.966572, 108629, 16.729050, 3248, 993.112370
18, 18, 13.321928, 6, 0, 234075, 17.836611, 12602, 13.621365, 370, 185.899192
18, 18, 13.321928, 6, 0, 1688835, 20.687597, 90208, 16.460968, 2676, 1733.315888
18, 18, 13.321928, 6, 0, 756139, 19.528292, 39756, 15.278885, 1198, 758.062155
18, 18, 13.321928, 6, 0, 1094664, 20.062057, 58390, 15.833434, 1734, 758.091009
18, 18, 13.321928, 6, 0, 498899, 18.928388, 26530, 14.695337, 790, 319.150679
18, 18, 13.321928, 6, 0, 557632, 19.088954, 29610, 14.853797, 883, 404.300674
18, 18, 13.321928, 6, 0, 224733, 17.777852, 11997, 13.550386, 356, 172.415596
18, 18, 13.321928, 6, 0, 8666777, 23.047064, 459596, 18.810007, 13742, 9075.717383
18, 18, 13.321928, 6, 0, 2232583, 21.090282, 117169, 16.838231, 3537, 1550.612445
18, 18, 13.321928, 6, 0, 2215403, 21.079138, 117290, 16.839720, 3512, 1564.853711
18, 18, 13.321928, 6, 0, 4839164, 22.206326, 254332, 17.956353, 7668, 3777.205917
18, 18, 13.321928, 6, 0, 142918, 17.124828, 7626, 12.896711, 226, 88.076868
18, 18, 13.321928, 6, 0, 821495, 19.647892, 43753, 15.417094, 1301, 756.711140
18, 18, 13.321928, 6, 0, 5327440, 22.345011, 282492, 18.107850, 8444, 5104.842856
18, 18, 13.321928, 6, 0, 79630, 16.281024, 3984, 11.960002, 126, 42.461998
18, 18, 13.321928, 6, 0, 8277730, 22.980804, 438103, 18.740911, 13121, 6483.282841
18, 18, 13.321928, 6, 0, 3075892, 21.552573, 164281, 17.325806, 4872, 2816.301948
18, 18, 13.321928, 6, 0, 38339, 15.226525, 2028, 10.985842, 60, 21.000596
18, 18, 13.321928, 6, 0, 2403075, 21.196450, 127886, 16.964499, 3811, 3154.909731
18, 18, 13.321928, 6, 0, 1820138, 20.795616, 97157, 16.568030, 2885, 3168.838861
18, 18, 13.321928, 6, 0, 1636460, 20.642147, 85567, 16.384767, 2596, 1206.524500
18, 18, 13.321928, 6, 0, 5890039, 22.489846, 312240, 18.252296, 9336, 5673.284627
18, 18, 13.321928, 6, 0, 1119485, 20.094404, 59610, 15.863267, 1774, 995.712889
18, 18, 13.321928, 6, 0, 10177442, 23.278872, 540262, 19.043300, 16129, 8360.330923
18, 18, 13.321928, 6, 0, 388058, 18.565913, 20868, 14.349005, 615, 221.838915
18, 18, 13.321928, 6, 0, 657208, 19.325991, 34593, 15.078193, 1041, 371.908194
18, 18, 13.321928, 6, 0, 3430800, 21.710114, 182062, 17.474070, 5436, 3116.997829
18, 18, 13.321928, 6, 0, 1085787, 20.050310, 57654, 15.815133, 1720, 1124.050447
18, 18, 13.321928, 6, 0, 10897058, 23.377435, 578215, 19.141247, 17269, 10800.764080
18, 18, 13.321928, 6, 0, 2699719, 21.364378, 143208, 17.127753, 4276, 2104.406150
18, 18, 13.321928, 6, 0, 2148644, 21.034995, 114938, 16.810496, 3403, 1384.574207
18, 18, 13.321928, 6, 0, 418013, 18.673188, 22279, 14.443397, 662, 236.053110
18, 18, 13.321928, 6, 0, 258017, 17.977107, 13895, 13.762278, 408, 124.770648
18, 18, 13.321928, 6, 0, 891126, 19.765270, 47095, 15.523286, 1412, 592.331201
18, 18, 13.321928, 6, 0, 2194133, 21.065220, 116590, 16.831085, 3478, 1951.107897
18, 18, 13.321928, 6, 0, 1070192, 20.029438, 57116, 15.801607, 1696, 681.093112
18, 18, 13.321928, 6, 0, 935278, 19.835036, 49205, 15.586517, 1482, 681.635412
18, 18, 13.321928, 6, 0, 1268092, 20.274228, 67402, 16.040504, 2010, 822.321375
18, 18, 13.321928, 6, 0, 483462, 18.883043, 25932, 14.662446, 766, 249.987372
18, 18, 13.321928, 6, 0, 10599714, 23.337522, 559975, 19.095003, 16801, 6885.989696
18, 18, 13.321928, 6, 0, 887054, 19.758662, 46191, 15.495324, 1406, 508.395156
18, 18, 13.321928, 6, 0, 192677, 17.555825, 9845, 13.265175, 305, 89.849681
18, 18, 13.321928, 6, 0, 6868770, 22.711620, 360938, 18.461392, 10887, 6230.929686
18, 18, 13.321928, 6, 0, 604259, 19.204808, 32476, 14.987086, 957, 398.765244
18, 18, 13.321928, 6, 0, 1032963, 19.978357, 54551, 15.735318, 1637, 1852.309455
18, 18, 13.321928, 6, 0, 697063, 19.410930, 36547, 15.157465, 1104, 479.435076
18, 18, 13.321928, 6, 0, 34935, 15.092386, 1919, 10.906139, 55, 40.655085
18, 18, 13.321928, 6, 0, 334157, 18.350167, 17532, 14.097703, 530, 165.435097
18, 18, 13.321928, 6, 0, 521660, 18.992750, 27140, 14.728133, 827, 253.116216
18, 18, 13.321928, 6, 0, 1878863, 20.841428, 99127, 16.596990, 2979, 1159.217921
18, 18, 13.321928, 6, 0, 438709, 18.742905, 23403, 14.514406, 696, 330.556097
18, 18, 13.321928, 6, 0, 906113, 19.789331, 47963, 15.549634, 1435, 1918.081823
18, 18, 13.321928, 6, 0, 1369138, 20.384836, 72460, 16.144897, 2169, 647.961012
18, 18, 13.321928, 6, 0, 938469, 19.839950, 50787, 15.632172, 1487, 4174.895356
18, 18, 13.321928, 6, 0, 1281356, 20.289240, 67542, 16.043497, 2032, 707.032395
18, 18, 13.321928, 6, 0, 652031, 19.314581, 34220, 15.062552, 1034, 423.217782
18, 18, 13.321928, 6, 0, 631200, 19.267738, 33073, 15.013366, 1000, 630.248223
18, 18, 13.321928, 6, 0, 5186417, 22.306307, 275736, 18.072928, 8218, 5717.391435
18, 18, 13.321928, 6, 0, 103270, 16.656062, 5706, 12.478264, 163, 51.732420
18, 18, 13.321928, 6, 0, 3269443, 21.640613, 173668, 17.405972, 5183, 3539.673925
18, 18, 13.321928, 6, 0, 1074887, 20.035754, 56542, 15.787035, 1703, 822.455446
18, 18, 13.321928, 6, 0, 254767, 17.958819, 13327, 13.702064, 404, 133.215928
18, 18, 13.321928, 6, 0, 3392081, 21.693739, 179339, 17.452330, 5375, 3112.524548
18, 18, 13.321928, 6, 0, 2764969, 21.398832, 146510, 17.160640, 4382, 3828.886871
18, 18, 13.321928, 6, 0, 2909256, 21.472219, 154926, 17.241220, 4611, 5394.681359
18, 18, 13.321928, 6, 0, 929262, 19.825726, 48940, 15.578726, 1473, 616.847345
18, 18, 13.321928, 6, 0, 18156471, 24.113980, 963272, 19.877584, 28774, 15660.143946
18, 18, 13.321928, 6, 0, 1668415, 20.670047, 88022, 16.425577, 2645, 852.362986
18, 18, 13.321928, 6, 0, 8141992, 22.956950, 432179, 18.721269, 12906, 7459.535889
18, 18, 13.321928, 6, 0, 28690, 14.808260, 1414, 10.465566, 45, 31.138940
18, 18, 13.321928, 6, 0, 3430244, 21.709880, 179904, 17.456868, 5435, 2337.296826
18, 18, 13.321928, 6, 0, 12456, 13.604553, 630, 9.299208, 19, 12.840096
18, 18, 13.321928, 6, 0, 285165, 18.121437, 15168, 13.888743, 451, 206.334881
18, 18, 13.321928, 6, 0, 13218, 13.690216, 579, 9.177420, 21, 7.938724
18, 18, 13.321928, 6, 0, 1099640, 20.068600, 58212, 15.829029, 1742, 922.741033
18, 18, 13.321928, 6, 0, 140305, 17.098207, 7428, 12.858758, 222, 93.141223
18, 18, 13.321928, 6, 0, 2836654, 21.435759, 150779, 17.202076, 4497, 4052.803144
18, 18, 13.321928, 6, 0, 1644911, 20.649578, 86903, 16.407118, 2609, 1137.784124
18, 18, 13.321928, 6, 0, 1134325, 20.113403, 60203, 15.877548, 1797, 659.105030
18, 18, 13.321928, 6, 0, 4294622, 22.034100, 226784, 17.790959, 6803, 2925.536608
18, 18, 13.321928, 6, 0, 13693408, 23.706978, 722258, 19.462155, 21699, 9195.141239
18, 18, 13.321928, 6, 0, 279248, 18.091187, 14820, 13.855258, 443, 237.880440
18, 18, 13.321928, 6, 0, 518996, 18.985364, 27513, 14.747826, 822, 1370.821801
18, 18, 13.321928, 6, 0, 1109092, 20.080948, 58850, 15.844755, 1757, 1291.244585
18, 18, 13.321928, 6, 0, 7138591, 22.767208, 376203, 18.521152, 11314, 7462.533629
18, 18, 13.321928, 6, 0, 1963218, 20.904789, 104429, 16.672163, 3112, 1462.452673
18, 18, 13.321928, 6, 0, 1057558, 20.012305, 56240, 15.779309, 1676, 963.715234
18, 18, 13.321928, 6, 0, 3267007, 21.639538, 173250, 17.402496, 5179, 5237.781304
18, 18, 13.321928, 6, 0, 332206, 18.341719, 17673, 14.109259, 527, 189.232785
18, 18, 13.321928, 6, 0, 1724786, 20.717986, 91509, 16.481626, 2731, 1378.952339
18, 18, 13.321928, 6, 0, 196798, 17.586356, 10242, 13.322210, 312, 99.379393
18, 18, 13.321928, 6, 0, 3133125, 21.579171, 167780, 17.356211, 4967, 1699.905617
18, 18, 13.321928, 6, 0, 2509036, 21.258702, 133081, 17.021945, 3978, 2920.854758
18, 18, 13.321928, 6, 0, 513913, 18.971165, 28044, 14.775405, 813, 262.976965
18, 18, 13.321928, 6, 0, 15573, 13.926759, 733, 9.517669, 24, 15.522075
18, 18, 13.321928, 6, 0, 2852082, 21.443584, 150285, 17.197341, 4519, 2152.067886
18, 18, 13.321928, 6, 0, 345882, 18.399920, 18050, 14.139711, 547, 204.462909
18, 18, 13.321928, 6, 0, 12985058, 23.630349, 688151, 19.392366, 20583, 14736.938271
18, 18, 13.321928, 6, 0, 687080, 19.390119, 36582, 15.158846, 1090, 363.383875
18, 18, 13.321928, 6, 0, 1990235, 20.924507, 105845, 16.691594, 3157, 1192.626668
18, 18, 13.321928, 6, 0, 1966934, 20.907517, 104690, 16.675764, 3119, 3307.727545
18, 18, 13.321928, 6, 0, 509384, 18.958394, 26696, 14.704336, 806, 390.829423
18, 18, 13.321928, 6, 0, 3030319, 21.531038, 159633, 17.284399, 4804, 2070.497421
18, 18, 13.321928, 6, 0, 772265, 19.558736, 40563, 15.307877, 1224, 386.241143
18, 18, 13.321928, 6, 0, 48066, 15.552729, 2562, 11.323055, 75, 26.660977
18, 18, 13.321928, 6, 0, 2921048, 21.478055, 154436, 17.236650, 4631, 3633.565279
18, 18, 13.321928, 6, 0, 1142486, 20.123745, 60786, 15.891451, 1811, 2858.329708
18, 18, 13.321928, 6, 0, 297148, 18.180822, 15907, 13.957374, 471, 150.605373
18, 18, 13.321928, 6, 0, 6576455, 22.648879, 347914, 18.408371, 10423, 4661.356548
18, 18, 13.321928, 6, 0, 195282, 17.575199, 10460, 13.352595, 309, 145.074013
